Price,Bedrooms,Bathrooms,SqFt,City,State,Year_Built,Type,Garage,Lot_Area
1483672,2,1,1515,Brisbane,SA,1980,Apartment,1,5878
261550,3,3,3431,Adelaide,SA,1965,House,0,5154
1003707,4,3,1525,Sydney,QLD,1998,Townhouse,1,7481
538613,4,3,3710,Adelaide,SA,1952,House,0,1239
1280445,2,1,1281,Sydney,NSW,1982,House,1,8968
1701884,5,3,2419,Melbourne,QLD,1963,Apartment,1,1364
1539211,3,3,915,Brisbane,VIC,1973,House,1,2830
743578,2,1,2386,Brisbane,WA,2008,Apartment,1,3291
1234150,1,3,2882,Perth,QLD,1959,Townhouse,0,4101
619733,2,1,2479,Adelaide,VIC,1990,Townhouse,1,4721
360607,1,3,3008,Sydney,VIC,2000,House,0,4884
1900936,1,1,3095,Sydney,SA,1958,Townhouse,0,3348
480976,4,2,2826,Perth,WA,1971,House,1,5269
1535472,5,3,3595,Sydney,NSW,1999,Townhouse,0,8957
926042,2,2,2718,Sydney,SA,1967,Apartment,0,7907
952423,3,1,844,Sydney,QLD,2008,Apartment,1,6342
1760308,4,1,1613,Sydney,SA,1953,Townhouse,0,6309
1962812,1,2,2396,Melbourne,NSW,2004,Townhouse,0,4842
500264,5,3,1941,Melbourne,WA,2010,Apartment,1,8351
1911962,2,2,2719,Adelaide,NSW,1972,Townhouse,1,1551
863139,1,3,3257,Perth,VIC,1972,Apartment,1,8089
336602,1,1,1902,Melbourne,VIC,1978,Townhouse,1,8411
246840,4,3,1708,Perth,NSW,1987,Apartment,1,6828
1393126,5,3,3188,Adelaide,WA,1984,House,0,6672
1820338,1,2,1183,Sydney,SA,2021,Apartment,1,7071
1329683,4,1,1111,Adelaide,NSW,2014,Townhouse,1,9978
248517,4,3,3511,Brisbane,VIC,1953,House,0,5023
911658,4,2,3624,Brisbane,NSW,1981,Townhouse,1,7027
1018736,1,2,2708,Melbourne,NSW,1986,House,0,3509
1542883,5,3,3660,Perth,SA,1981,House,0,3878
960555,1,1,842,Brisbane,WA,1973,Townhouse,0,9833
543745,4,1,3986,Adelaide,WA,1958,Townhouse,1,9559
1315590,4,1,1039,Adelaide,QLD,1999,Townhouse,1,7932
1069776,3,3,1128,Adelaide,QLD,1954,House,1,8991
125605,4,2,2519,Perth,QLD,2009,Townhouse,0,2542
185254,4,3,993,Perth,VIC,1989,Townhouse,1,1534
209644,5,1,3686,Perth,VIC,1991,House,0,3608
1212949,1,3,2343,Sydney,NSW,1964,Apartment,0,2191
103647,3,1,1593,Adelaide,VIC,2014,House,1,3497
380145,2,3,3993,Perth,NSW,1991,Townhouse,0,5975
1236249,3,1,3008,Brisbane,SA,1962,Townhouse,1,9604
1958605,5,2,2437,Perth,SA,2000,Townhouse,0,9042
1079460,3,1,1176,Brisbane,SA,1985,Apartment,1,5298
1512521,3,2,2666,Adelaide,QLD,2001,Apartment,1,2977
846865,5,1,2967,Melbourne,VIC,2014,Townhouse,0,8050
748930,4,2,2266,Brisbane,VIC,1989,Apartment,1,3845
1083167,1,2,2757,Adelaide,WA,1993,House,1,2866
591864,3,3,1951,Adelaide,VIC,2006,Apartment,0,4057
142758,4,3,1936,Melbourne,VIC,2015,House,0,7549
1723891,3,3,3880,Perth,NSW,1960,House,0,4629
1222456,5,1,3050,Perth,WA,2014,Apartment,0,5788
666938,5,2,1238,Melbourne,SA,1989,Apartment,0,4491
1894758,4,3,2920,Adelaide,QLD,1967,Apartment,0,4375
402717,2,1,1489,Adelaide,SA,1951,House,1,6868
1964107,4,2,3804,Adelaide,QLD,1963,Townhouse,1,5635
630760,3,3,2148,Sydney,SA,1974,Apartment,1,8625
468494,5,3,1195,Perth,NSW,1990,House,0,4759
830997,4,2,2781,Adelaide,SA,1973,Townhouse,0,5011
914936,5,3,2151,Sydney,VIC,1957,House,1,7543
879533,1,2,2793,Perth,WA,2022,Townhouse,1,2828
1316680,5,2,2829,Melbourne,VIC,1959,Townhouse,1,8805
1812742,5,1,3842,Sydney,QLD,1984,Townhouse,1,3333
112307,3,1,872,Brisbane,QLD,1952,House,0,5929
1270127,4,1,2670,Perth,WA,2005,House,1,4738
583479,1,3,1765,Sydney,VIC,2012,Apartment,1,9044
894608,2,1,1880,Brisbane,SA,1991,House,0,8129
318864,1,1,1633,Adelaide,SA,1976,Apartment,0,2829
918350,3,1,2881,Adelaide,QLD,1989,Apartment,1,7004
220789,3,3,1103,Brisbane,WA,1955,Apartment,0,4845
1685241,5,2,888,Brisbane,NSW,1999,Apartment,1,2593
1289119,1,1,3952,Perth,WA,2009,Apartment,0,8156
1102740,3,1,2019,Melbourne,WA,1981,House,1,4501
1607190,1,3,2131,Brisbane,NSW,1969,House,1,9753
152637,1,2,2467,Perth,WA,1995,House,1,9274
1268596,2,2,1610,Sydney,WA,2004,Townhouse,1,7838
1192537,5,2,3625,Adelaide,SA,2021,House,0,6243
1069848,2,2,3121,Melbourne,SA,1950,House,0,1225
1471612,5,3,1692,Melbourne,QLD,1986,Townhouse,0,5622
1070430,4,1,3920,Sydney,WA,1954,Townhouse,1,9802
834883,1,3,2794,Perth,WA,2009,Townhouse,1,8930
657293,1,2,1732,Adelaide,VIC,2021,Townhouse,0,3875
1374076,5,3,3046,Melbourne,VIC,1968,House,0,4095
215678,4,3,3299,Melbourne,VIC,2007,Apartment,0,3098
1950282,4,1,3955,Perth,NSW,1982,Townhouse,1,1198
308178,5,1,3370,Adelaide,WA,2012,House,0,8199
866789,4,2,1494,Perth,WA,1979,House,0,3036
1362699,4,3,3837,Sydney,SA,1999,House,1,2198
1688847,5,1,1102,Sydney,QLD,1951,Apartment,1,2084
1095986,3,3,1236,Brisbane,QLD,1978,Townhouse,1,1366
217491,3,2,2558,Sydney,VIC,2008,Apartment,0,7779
741780,2,3,2004,Perth,SA,1966,House,0,9813
1995017,3,1,3636,Adelaide,QLD,2021,Townhouse,0,1317
1361972,2,2,1760,Melbourne,SA,2006,House,1,1424
384251,1,2,1642,Perth,SA,1961,Apartment,0,1474
1948661,3,2,1196,Melbourne,SA,1982,Apartment,1,1309
1296884,5,3,1473,Brisbane,QLD,1982,House,0,3984
277371,5,1,3997,Brisbane,NSW,1974,House,0,7531
579050,3,2,3029,Melbourne,VIC,1983,House,1,1611
697114,2,3,1051,Perth,NSW,1989,House,1,1375
297041,1,3,3204,Melbourne,VIC,2020,Apartment,1,6542
288531,4,3,2094,Perth,WA,1987,Townhouse,0,9430
1608161,2,2,1065,Sydney,VIC,2018,Townhouse,1,8219
147531,4,2,2893,Sydney,NSW,1963,Townhouse,0,8180
1116814,2,2,3651,Adelaide,WA,1969,Townhouse,1,3265
1325290,3,2,3507,Adelaide,VIC,1967,Apartment,1,3784
1053037,1,2,1033,Adelaide,QLD,1968,Townhouse,0,8436
1392228,1,3,919,Brisbane,SA,2017,Townhouse,1,3594
426525,1,1,2885,Brisbane,WA,1958,House,0,9998
363063,4,3,1807,Melbourne,NSW,1962,Townhouse,0,8296
771630,5,1,1967,Adelaide,QLD,1991,House,1,1808
889725,5,2,3735,Perth,VIC,2022,House,1,9916
1154177,3,3,3419,Adelaide,NSW,2021,House,1,9631
963030,2,2,1636,Sydney,QLD,1998,Townhouse,1,5269
1734939,2,2,3761,Sydney,QLD,1987,Townhouse,0,4329
205097,5,3,3573,Sydney,WA,1950,Townhouse,1,2111
894459,1,3,2023,Melbourne,VIC,2008,House,0,4842
415291,4,3,2390,Brisbane,QLD,2004,Apartment,1,8001
1004994,2,2,1142,Sydney,WA,1951,Townhouse,1,8905
1860111,1,2,1318,Sydney,NSW,2021,Townhouse,0,7699
329030,5,2,2024,Melbourne,NSW,1955,Apartment,0,6878
1511740,1,2,2805,Melbourne,SA,1983,Apartment,1,1563
1385790,1,3,1513,Brisbane,SA,2011,House,0,4247
1347515,2,3,3393,Brisbane,WA,1978,Townhouse,0,4258
1723117,5,1,2808,Sydney,QLD,1975,Townhouse,1,8073
1908745,5,1,3544,Adelaide,WA,1999,Townhouse,1,1788
1851498,1,3,1101,Perth,WA,1973,Apartment,1,1683
749563,3,1,1406,Melbourne,VIC,1961,Townhouse,1,5187
164763,1,2,2954,Melbourne,NSW,1969,House,1,4757
1436123,2,1,858,Brisbane,NSW,1969,Apartment,1,5429
1146953,1,2,3271,Brisbane,WA,2016,Apartment,1,2750
935047,5,2,3804,Melbourne,NSW,2016,Apartment,1,9168
768389,3,2,3489,Perth,NSW,2011,House,1,2495
1294158,5,2,2338,Perth,NSW,2019,Townhouse,1,3354
1352294,4,2,1480,Adelaide,VIC,1973,Townhouse,1,6754
1486665,2,3,3855,Adelaide,NSW,1957,Apartment,0,3694
1809601,3,1,3505,Perth,VIC,1991,Townhouse,0,5754
598934,4,2,3605,Brisbane,NSW,1968,Townhouse,1,3563
1281384,4,2,3430,Sydney,WA,2010,Townhouse,0,2680
448826,2,1,3040,Adelaide,QLD,1971,House,0,1980
259708,2,3,2837,Perth,VIC,1995,Apartment,1,9950
1903593,5,2,1376,Sydney,VIC,1955,House,1,2677
1660650,3,2,2829,Brisbane,SA,2022,Townhouse,0,1190
982839,1,2,2741,Perth,VIC,2017,Townhouse,0,4799
535635,2,2,2475,Brisbane,QLD,2021,Apartment,1,8791
1008994,4,1,1610,Brisbane,WA,1979,Apartment,1,4174
862472,4,1,3851,Perth,VIC,2022,Apartment,1,1302
488177,5,1,2342,Adelaide,WA,1966,Apartment,0,5653
1500413,5,1,2975,Sydney,SA,1958,House,1,6108
1733765,1,3,1510,Perth,QLD,1961,Apartment,1,4588
1195913,1,1,2360,Melbourne,QLD,1954,Apartment,1,3027
751419,3,1,2719,Melbourne,WA,1977,House,1,3453
1126788,4,1,3492,Melbourne,QLD,1974,Apartment,1,5587
1714915,2,1,2426,Perth,SA,1984,Townhouse,1,4543
1246965,4,1,2863,Brisbane,QLD,2003,House,0,6330
415672,2,3,2975,Adelaide,WA,1959,House,1,7634
730090,5,2,1442,Sydney,QLD,1983,Townhouse,0,4488
245566,5,1,3021,Sydney,SA,2016,House,1,6113
752544,3,3,3688,Melbourne,VIC,1964,Townhouse,1,1839
1671108,5,3,1242,Perth,VIC,1991,Apartment,0,3298
261891,4,1,1196,Melbourne,WA,2017,Townhouse,0,3641
162101,1,3,1935,Perth,WA,1976,House,1,3157
483986,3,2,1177,Adelaide,QLD,2013,Apartment,1,3642
1518924,5,3,2950,Sydney,VIC,2021,House,1,6020
1496816,5,3,3007,Adelaide,NSW,1967,Townhouse,0,5128
428322,3,1,3010,Melbourne,QLD,1954,House,0,1365
361448,1,2,3556,Adelaide,NSW,2005,House,0,3630
329634,4,2,2152,Melbourne,VIC,2007,Apartment,0,9096
1985044,1,2,2967,Adelaide,SA,1957,Townhouse,1,2137
379841,3,1,3255,Perth,VIC,1968,Townhouse,0,5381
1726888,1,2,2431,Melbourne,WA,1980,House,1,7464
1418151,1,3,1026,Brisbane,QLD,2013,Townhouse,1,6873
442464,5,2,1632,Brisbane,SA,1985,Townhouse,0,7240
1850497,2,2,3523,Melbourne,NSW,2007,House,1,3292
675977,3,1,1676,Brisbane,QLD,1962,Townhouse,1,3159
1274320,1,3,3960,Sydney,WA,1991,Townhouse,1,7911
962683,1,3,3133,Sydney,QLD,1984,House,1,9520
1716112,1,3,3738,Sydney,WA,1984,Townhouse,0,2775
944648,4,3,1796,Sydney,NSW,1981,Townhouse,0,7162
420765,3,2,3270,Melbourne,SA,1966,Townhouse,1,5492
1239160,2,1,2311,Melbourne,NSW,1992,Apartment,1,6880
1757188,5,2,2472,Adelaide,QLD,1963,House,0,5202
643806,1,3,2597,Melbourne,SA,1976,Townhouse,0,9503
221756,5,3,3587,Perth,WA,2021,House,0,2872
433343,5,1,3189,Perth,WA,1984,Apartment,1,8185
1842817,4,3,1350,Melbourne,WA,1955,Townhouse,0,8368
1457727,3,1,848,Brisbane,SA,1951,House,1,1718
1746906,4,2,2837,Adelaide,QLD,1991,Townhouse,1,9042
413723,1,1,2897,Melbourne,VIC,2020,Townhouse,0,3787
1358983,4,1,1076,Perth,SA,1976,Apartment,0,7578
1863785,4,2,1306,Adelaide,VIC,1982,Townhouse,1,4806
572743,1,2,1369,Adelaide,WA,1983,Townhouse,1,8566
1030689,1,2,1636,Brisbane,VIC,1971,House,1,6876
865061,2,2,1313,Melbourne,NSW,1964,House,1,3297
1633367,4,3,2827,Adelaide,NSW,1986,House,1,7980
1317111,3,3,1332,Melbourne,WA,1966,Townhouse,1,2263
196033,3,1,3553,Sydney,NSW,1969,Townhouse,0,2360
148277,3,3,3331,Melbourne,VIC,1970,Townhouse,0,5201
1421223,1,1,3179,Brisbane,WA,1965,Townhouse,0,7300
1748221,4,2,2143,Sydney,VIC,1985,Apartment,0,8709
915389,2,2,2515,Melbourne,QLD,1992,House,1,9903
1419158,5,3,2347,Brisbane,VIC,2007,House,1,2354
916271,4,1,3657,Brisbane,SA,1995,Townhouse,1,9224
455014,2,3,1602,Brisbane,VIC,2010,Apartment,0,9953
960530,4,1,1956,Adelaide,SA,1969,Apartment,1,1906
346064,1,3,3834,Perth,QLD,1958,House,0,1271
1778413,5,1,1306,Sydney,QLD,2017,Apartment,1,4835
1429496,5,1,1231,Brisbane,QLD,1984,Apartment,1,1267
1691759,4,1,1018,Melbourne,VIC,1987,Townhouse,1,3154
436609,1,3,2438,Adelaide,SA,1954,Townhouse,0,1735
1622452,5,3,1976,Melbourne,NSW,1974,House,1,8099
354973,1,3,3818,Sydney,VIC,2007,Apartment,1,3811
443544,5,2,2223,Perth,NSW,1988,Apartment,1,1865
208771,3,2,1528,Sydney,SA,1962,Apartment,0,4138
1210378,1,3,1916,Adelaide,WA,1972,Apartment,0,3459
1750625,3,1,1992,Perth,QLD,1963,House,0,8681
923656,3,1,2971,Sydney,NSW,1969,Apartment,0,5424
238364,4,2,1754,Brisbane,NSW,1950,House,1,4942
1925141,1,3,2400,Perth,WA,1998,House,1,8289
1633909,1,1,1620,Adelaide,VIC,1983,Apartment,0,5882
1723683,1,2,2948,Brisbane,SA,1999,Apartment,0,8435
1855706,1,1,3425,Brisbane,VIC,1981,Apartment,0,9496
626951,3,3,1201,Sydney,WA,1981,Townhouse,1,6471
503311,1,1,3654,Melbourne,SA,1996,Apartment,1,7818
134800,2,2,1813,Brisbane,NSW,2006,Apartment,0,1782
555161,2,1,3562,Melbourne,VIC,1988,Townhouse,0,4234
674048,2,1,1540,Sydney,QLD,1970,Apartment,0,4007
227759,3,1,1341,Perth,WA,2020,Townhouse,1,8994
648468,5,1,2701,Perth,QLD,2016,House,1,5022
674937,3,3,2852,Melbourne,QLD,1976,Apartment,0,4926
488970,4,2,1505,Melbourne,WA,1978,Townhouse,1,5220
823077,4,3,2119,Adelaide,NSW,2015,Apartment,0,8216
1447547,3,3,3713,Adelaide,VIC,1953,Apartment,0,3276
1808984,4,3,3221,Sydney,WA,1963,Townhouse,0,4306
892221,5,3,1767,Sydney,VIC,1960,Townhouse,1,1657
545388,4,2,3261,Brisbane,SA,2001,Apartment,1,7538
1013652,3,3,3091,Perth,QLD,2017,House,0,6822
1277440,2,3,3182,Perth,QLD,2001,Townhouse,0,6458
1294391,2,1,1571,Brisbane,VIC,2014,House,0,3434
1831745,5,3,1281,Perth,SA,1985,Apartment,1,9750
1886931,2,3,3793,Perth,WA,1995,House,0,6058
495033,5,2,2241,Melbourne,SA,1958,Apartment,0,6628
684246,5,2,1688,Adelaide,QLD,1984,Apartment,0,4177
332843,3,2,2181,Melbourne,NSW,1986,House,0,1471
358101,2,3,3683,Perth,WA,1970,Apartment,1,8655
1839169,4,2,3416,Brisbane,QLD,1978,Townhouse,1,4615
651049,4,3,1940,Melbourne,NSW,1981,Apartment,1,8338
1239974,3,3,3536,Adelaide,VIC,2000,Townhouse,0,7074
518249,2,3,3724,Sydney,VIC,1990,House,1,5398
1443708,4,1,3717,Perth,VIC,2016,Apartment,0,1704
1248770,5,2,1487,Melbourne,WA,2018,Townhouse,0,9416
349266,1,3,1782,Perth,WA,2020,House,0,8503
1210828,2,2,2445,Brisbane,QLD,1990,Townhouse,0,8647
689532,4,3,2040,Sydney,VIC,2019,Townhouse,1,1116
1751291,3,2,3846,Adelaide,VIC,1952,Townhouse,0,8252
367949,5,2,1022,Sydney,SA,1976,House,0,7549
779888,2,1,2142,Brisbane,VIC,1982,Apartment,1,1972
1011191,4,2,1448,Sydney,NSW,1970,House,0,6828
324725,2,3,3190,Adelaide,VIC,1980,Apartment,1,5041
643347,2,2,2634,Adelaide,VIC,1952,Townhouse,0,8963
1076912,4,2,927,Adelaide,SA,2020,House,1,1250
795803,3,2,1336,Sydney,SA,1988,Townhouse,0,1783
1193765,2,2,2813,Perth,SA,1996,House,1,1252
1626188,1,3,1900,Adelaide,WA,2004,Apartment,1,1185
1347255,2,3,970,Sydney,QLD,1995,House,1,5163
1347052,3,3,3797,Brisbane,QLD,2012,House,1,7873
1063465,2,3,2959,Adelaide,NSW,1962,Townhouse,0,6521
301198,3,2,2413,Brisbane,QLD,1978,House,1,9569
413229,1,3,832,Sydney,QLD,1978,Townhouse,0,7527
934807,2,3,912,Brisbane,NSW,1989,Apartment,0,2269
1414539,3,1,1735,Perth,SA,1977,House,1,3640
1849716,5,2,2769,Adelaide,QLD,1995,House,1,3483
1093553,3,3,1934,Brisbane,QLD,2010,Apartment,1,6091
187635,3,1,1929,Melbourne,QLD,1967,Apartment,1,4926
1271663,1,2,3061,Perth,SA,2004,House,0,4234
1025664,5,1,1600,Brisbane,VIC,2020,Apartment,0,4884
783304,4,2,2905,Melbourne,QLD,1986,Apartment,1,8759
1930093,3,2,817,Sydney,NSW,1962,Apartment,0,8447
1403573,1,3,1618,Adelaide,VIC,2008,Townhouse,1,6898
489217,2,3,1140,Perth,VIC,2003,Townhouse,0,6995
1615931,1,2,2722,Melbourne,SA,1993,Apartment,0,4365
1279127,4,1,2564,Brisbane,VIC,2009,House,0,3843
175032,5,3,3652,Perth,WA,1956,House,1,1359
1822586,3,3,3309,Perth,VIC,1961,Townhouse,0,3338
1685833,2,3,3815,Adelaide,SA,2013,Townhouse,1,6795
1599349,5,3,2739,Melbourne,VIC,1956,Apartment,0,3929
1138279,1,2,1525,Melbourne,NSW,1952,Apartment,0,6581
150540,3,1,2637,Sydney,SA,2005,House,0,5854
1726837,3,2,938,Melbourne,QLD,2003,Apartment,0,1753
294023,4,1,1225,Melbourne,VIC,1969,Apartment,1,5557
1193599,4,1,1020,Melbourne,VIC,1991,House,0,5663
1134793,5,2,3001,Brisbane,WA,1965,House,1,2356
1198853,1,2,2819,Melbourne,VIC,1990,Townhouse,0,4772
350618,2,2,1500,Sydney,NSW,1968,Apartment,0,2387
215522,2,3,2664,Adelaide,SA,1998,House,0,2861
667658,3,1,2249,Brisbane,VIC,2002,Apartment,1,3806
771728,3,3,3832,Perth,NSW,1989,Townhouse,1,7947
100028,1,1,1586,Perth,SA,1996,Townhouse,1,8176
836181,1,1,2039,Perth,VIC,2002,House,0,6459
386429,4,3,3384,Brisbane,NSW,2007,House,0,7312
388721,1,3,2626,Sydney,SA,2017,Townhouse,0,8567
351480,5,3,2594,Perth,VIC,1965,Apartment,0,5570
1899286,3,3,988,Melbourne,QLD,1993,Townhouse,0,8230
700166,4,2,3121,Melbourne,QLD,2021,House,1,9694
1425299,4,3,2758,Sydney,VIC,1981,Apartment,0,3314
201100,5,3,1435,Adelaide,WA,1994,Apartment,1,3586
228107,2,2,1925,Sydney,SA,1978,Apartment,0,2158
815888,1,3,3412,Perth,WA,1984,Townhouse,1,6360
287582,5,3,3492,Adelaide,QLD,1994,House,0,6206
974249,2,3,2839,Brisbane,WA,1988,House,0,2177
475768,3,3,2839,Adelaide,WA,1981,House,0,5450
505422,5,2,2686,Melbourne,QLD,2013,Apartment,0,9159
804810,5,3,1114,Sydney,WA,1975,House,1,7474
1150834,1,1,981,Adelaide,NSW,2009,Apartment,0,9650
845576,1,2,2276,Adelaide,SA,1972,Townhouse,0,1209
153798,3,2,1513,Melbourne,VIC,2016,Apartment,1,9661
688005,1,3,2291,Melbourne,NSW,1993,House,1,9615
363440,3,1,2941,Brisbane,WA,1983,Townhouse,0,8272
697203,3,1,3638,Melbourne,VIC,2014,Townhouse,0,6744
1796132,3,2,902,Brisbane,SA,1969,Townhouse,0,8542
1911808,4,2,1619,Melbourne,VIC,1988,House,0,8698
355665,5,2,2235,Sydney,WA,1998,House,1,5317
664456,5,1,2460,Sydney,WA,1963,Apartment,1,6703
1398644,4,1,3451,Perth,NSW,1963,House,0,1996
628311,1,1,1262,Melbourne,VIC,1968,Apartment,1,4924
465846,2,1,839,Sydney,WA,2018,Apartment,0,9506
994448,3,2,3799,Adelaide,NSW,1985,Townhouse,0,9066
1278506,4,2,3760,Sydney,NSW,1976,Townhouse,1,8786
1543489,5,1,2135,Perth,VIC,1991,Townhouse,1,6956
1427615,1,1,2988,Adelaide,NSW,1989,Townhouse,0,8556
1792093,5,2,3639,Melbourne,SA,1986,Townhouse,1,5848
1922653,4,1,2894,Brisbane,WA,1964,Townhouse,0,3280
422047,2,2,2600,Adelaide,NSW,1967,House,0,8298
307871,1,1,2384,Brisbane,QLD,1970,Townhouse,1,2047
307001,3,1,1805,Sydney,SA,1953,Apartment,0,9470
116465,4,1,1300,Perth,VIC,1978,Townhouse,0,7040
1006801,2,3,3288,Brisbane,SA,1988,Apartment,1,6778
1928634,5,1,2794,Brisbane,VIC,1989,Apartment,0,8793
1142647,1,3,1500,Adelaide,WA,1983,Apartment,1,3107
448362,2,1,2201,Perth,QLD,1985,Townhouse,1,8999
1069479,2,1,2484,Perth,QLD,1986,House,0,3755
1324153,1,1,2980,Perth,VIC,2018,Apartment,1,4902
643441,5,1,3944,Adelaide,QLD,1998,Townhouse,0,7519
1674795,2,2,1101,Melbourne,NSW,1955,Apartment,1,9247
1876335,3,2,3219,Adelaide,QLD,1955,House,0,3883
307671,5,2,1819,Melbourne,SA,1969,House,1,6283
1764293,5,2,3180,Brisbane,SA,1997,Apartment,1,7118
1540099,5,1,1553,Melbourne,NSW,2021,House,1,8966
1134757,5,1,3906,Melbourne,SA,1954,House,0,4758
1238035,3,3,1385,Adelaide,QLD,1984,Townhouse,1,3758
1872180,2,1,1389,Melbourne,NSW,2022,Townhouse,0,2709
698975,1,2,2048,Adelaide,SA,2016,Townhouse,0,6543
1833961,3,3,3021,Melbourne,SA,1956,Apartment,1,3933
1827565,4,2,2213,Melbourne,QLD,2007,Apartment,0,2328
681079,5,2,3448,Melbourne,SA,1996,Apartment,0,9597
1745848,3,2,2130,Sydney,WA,2002,Apartment,0,5106
148591,2,1,3642,Brisbane,QLD,2001,Townhouse,1,5226
1422385,5,2,3457,Melbourne,SA,1991,House,0,5164
504234,2,2,1535,Sydney,WA,1993,Townhouse,0,3922
1249836,5,2,2530,Sydney,VIC,1960,House,0,8952
344163,3,3,1584,Sydney,SA,1974,Apartment,1,9383
1690098,4,1,885,Sydney,SA,1979,House,0,6154
432258,4,1,3500,Perth,QLD,1954,Townhouse,1,6639
1848338,5,2,1858,Brisbane,NSW,2005,Apartment,1,4360
401935,3,2,1470,Sydney,VIC,1955,Townhouse,1,4039
384349,1,1,3499,Melbourne,WA,2001,Apartment,1,4583
1888867,2,2,1336,Perth,VIC,1957,House,1,3146
1545246,1,1,806,Melbourne,VIC,1968,House,1,7017
1246039,1,2,1100,Sydney,WA,1983,Townhouse,0,7721
250600,3,2,2705,Melbourne,NSW,1971,Townhouse,1,4070
190571,5,2,863,Perth,QLD,1999,Townhouse,0,8977
924160,1,2,2871,Perth,SA,1954,Townhouse,0,8592
1426801,3,1,2537,Sydney,VIC,1955,House,0,2933
117996,5,3,3273,Brisbane,SA,1991,House,1,4004
492636,1,3,3951,Perth,NSW,1959,House,0,2934
677189,1,1,2524,Brisbane,NSW,2009,Apartment,0,1292
461831,4,1,1759,Adelaide,QLD,2007,House,1,4668
439198,3,1,1150,Adelaide,NSW,1963,House,1,1964
184485,1,2,920,Brisbane,SA,1986,Apartment,0,5071
869763,3,2,1667,Melbourne,QLD,1963,Apartment,1,7848
1725819,1,2,1722,Perth,SA,1987,Apartment,0,1113
1918314,4,2,969,Adelaide,QLD,1978,Apartment,0,6883
868763,3,3,3928,Perth,VIC,2003,Townhouse,0,1567
972603,5,1,3641,Perth,VIC,1993,Apartment,0,2088
1815961,5,1,3257,Melbourne,QLD,1962,House,1,1994
580162,4,1,2956,Brisbane,NSW,2013,Apartment,1,6262
310974,2,1,1842,Perth,NSW,2012,House,0,8561
1424428,3,3,994,Brisbane,QLD,2007,Apartment,0,8022
414424,1,2,1836,Adelaide,VIC,1972,Townhouse,1,8055
1232917,1,2,3566,Melbourne,SA,1972,House,1,9715
1694332,4,3,2481,Perth,QLD,1987,House,1,8894
977140,5,3,3180,Adelaide,NSW,2003,Apartment,1,2861
227397,2,2,3996,Melbourne,WA,1974,House,1,7550
1263955,1,3,2207,Brisbane,NSW,1998,House,0,4149
1827285,1,3,3285,Sydney,SA,1971,Townhouse,1,9287
920680,2,1,2413,Sydney,NSW,1994,Townhouse,0,5343
1831919,3,2,883,Adelaide,QLD,1964,Townhouse,1,4590
1559732,5,2,3925,Sydney,QLD,2003,House,0,6930
384322,4,2,1108,Sydney,NSW,1961,Townhouse,0,5486
1636206,5,1,1839,Melbourne,VIC,1959,Apartment,0,8079
1270368,2,2,3184,Adelaide,SA,1998,House,0,1237
478519,4,3,2026,Perth,WA,1963,Apartment,0,6698
1458380,2,1,3007,Perth,QLD,1957,House,1,6627
272625,3,1,969,Melbourne,VIC,1964,House,1,7431
371843,4,3,2550,Brisbane,NSW,1990,House,0,2271
825743,5,1,2948,Melbourne,VIC,1955,House,0,6279
1151884,2,2,1471,Adelaide,SA,1997,Townhouse,0,2987
1664538,1,2,1589,Brisbane,WA,1995,Apartment,1,2164
1048825,5,2,3007,Perth,NSW,2003,Apartment,0,5148
303839,3,3,3315,Adelaide,NSW,1960,House,0,7608
1660637,2,2,1559,Adelaide,QLD,1993,House,1,9679
1316418,2,2,3609,Sydney,QLD,2011,House,1,1086
1586190,2,1,3974,Sydney,WA,1968,Apartment,0,5130
213958,5,3,3006,Adelaide,VIC,1953,Apartment,0,2776
1494631,3,3,2970,Perth,SA,2005,Apartment,1,8838
286562,4,3,1313,Brisbane,QLD,1981,Townhouse,0,2039
1378173,5,2,2659,Perth,SA,2004,Townhouse,1,2313
893420,4,3,3220,Melbourne,SA,1989,Apartment,1,6265
318700,3,1,1278,Brisbane,VIC,2010,House,1,8879
1305702,1,3,3387,Brisbane,QLD,1985,Apartment,0,5838
647706,2,1,3459,Melbourne,WA,2021,House,1,2717
1115285,5,1,1673,Sydney,QLD,1999,Townhouse,1,7262
1187403,2,3,1524,Melbourne,WA,2004,House,1,6587
309536,1,2,980,Perth,VIC,2011,Apartment,0,1710
1602870,1,2,1970,Melbourne,QLD,1985,House,0,3876
1891953,3,3,3939,Brisbane,VIC,1956,Apartment,0,4636
1488796,4,3,1566,Sydney,QLD,1966,Apartment,0,2107
654650,2,2,1510,Melbourne,VIC,2014,Townhouse,1,1003
764944,2,3,3888,Sydney,QLD,2005,House,0,4447
1817005,3,3,2381,Melbourne,NSW,2022,House,0,5590
454319,4,2,994,Perth,QLD,2000,House,1,9219
647246,1,3,1975,Adelaide,NSW,1976,Apartment,1,3085
918997,1,2,2219,Perth,WA,1984,Apartment,1,8899
1258769,3,1,2306,Perth,VIC,1981,Apartment,0,9365
818267,5,3,2616,Adelaide,SA,1956,House,0,2225
320792,3,2,1720,Melbourne,WA,2011,House,0,1934
237576,2,3,2668,Adelaide,WA,2017,Townhouse,1,7133
1329708,1,2,1694,Brisbane,NSW,2016,Apartment,1,3609
1111590,3,2,3827,Brisbane,QLD,1984,Apartment,1,8561
169766,2,3,3183,Sydney,NSW,1967,Townhouse,1,1755
